id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,sms,screen,mood,num_nonzero,is_fake,mood_next_day,next_date
AS14.08,2014-03-25,0.0168976618425147,73.604,1469.956,89.12,0.0,0.0,0.0,46.93600000000001,441.331,0.0,0.0,0.0,0.0,0.0,1.0,726.2829999923706,7.2,8,False,6.5,2014-03-26
AS14.08,2014-03-26,0.0895013931186418,330.846,895.011,112.399,0.0,0.0,161.499,45.978,413.674,0.0,0.0,11.029,0.0,0.0,5.0,1818.4510009288792,6.5,10,False,6.333333333333333,2014-03-27
AS14.08,2014-03-27,0.0870115013606352,128.185,1976.788,0.0,0.0,0.0,0.0,56.987,2145.012,0.0,358.674,24.05,0.0,0.0,6.0,2483.2820003032693,6.333333333333333,9,False,6.25,2014-03-28
AS14.08,2014-03-28,0.0165597620461136,834.408,959.256,0.0,0.0,0.0,0.0,52.028,706.401,0.0,167.534,0.0,0.0,1.0,12.0,1936.6580002307896,6.25,9,False,7.166666666666667,2014-03-29
AS14.08,2014-03-29,0.024944120627437,46.795,536.168,64.889,0.0,0.0,0.0,61.195,445.501,0.0,0.0,0.0,0.0,0.0,2.0,1191.82900071144,7.166666666666667,8,False,6.8,2014-03-30
AS14.08,2014-03-30,0.0784470781932718,9.926,218.915,0.0,0.0,0.0,0.0,43.082,506.55500000000006,0.0,0.0,0.0,0.0,0.0,0.0,779.8929989337921,6.8,6,False,7.6,2014-03-31
AS14.08,2014-03-31,0.0789346518177163,3.048,1230.323,20.184,0.0,0.0,0.0,50.666,457.422,0.0,0.0,14.035,0.0,0.0,0.0,1670.5409996509547,7.6,8,False,7.2,2014-04-01
AS14.08,2014-04-01,0.0623538545853123,28.205,1623.59,92.105,0.0,0.0,0.0,59.789,974.317,0.0,0.0,3.005,0.0,0.0,0.0,2074.4190006256117,7.2,8,False,6.6,2014-04-02
AS14.08,2014-04-02,0.0082895473593854,33.864,1809.842,19.154,0.0,0.0,0.0,51.734,208.186,0.0,0.0,20.146,0.0,0.0,0.0,696.810000658035,6.6,8,False,7.0,2014-04-03
AS14.08,2014-04-03,0.0787678856372969,36.467,2364.911,0.0,0.0,0.0,0.0,107.158,758.856,0.0,0.0,50.577000000000005,0.0,0.0,0.0,2837.6179988384256,7.0,7,False,7.5,2014-04-04
AS14.08,2014-04-04,0.0311239725872736,168.297,863.472,0.0,0.0,0.0,0.0,34.475,1643.455,0.0,0.0,9.065,0.0,2.0,0.0,1265.5080008506782,7.5,8,False,7.4,2014-04-05
AS14.08,2014-04-05,0.1284141414141414,8.64,951.811,76.908,0.0,0.0,0.0,46.662,633.521,0.0,0.0,17.057,0.0,0.0,0.0,1735.447999954224,7.4,8,False,7.6,2014-04-06
AS14.08,2014-04-06,0.0072802352888045,69.105,331.962,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0,0.0,0.0,1296.008000373841,7.6,8,False,7.0,2014-04-07
AS14.08,2014-04-07,0.1024731337951504,365.502,2379.268,368.396,0.0,0.0,0.0,69.48,1248.486,0.0,7.028,0.0,0.0,1.0,6.0,2326.5879986286163,7.0,10,False,6.5,2014-04-08
AS14.08,2014-04-08,0.0581482922279691,67.864,1572.274,93.167,0.0,0.0,0.0,56.654,1078.93,0.0,0.0,31.197000000000003,0.0,0.0,0.0,2564.4870009422293,6.5,8,False,6.25,2014-04-09
AS14.08,2014-04-09,0.0403662659654395,112.664,1770.142,0.0,0.0,0.0,0.0,86.62,1990.761,0.0,0.0,6.016,0.0,0.0,0.0,2404.4000003337856,6.25,7,False,7.6,2014-04-10
AS14.08,2014-04-10,0.2065732627427378,90.306,3161.743,230.726,0.0,0.0,0.0,82.531,877.273,0.0,0.0,47.583,0.0,0.0,0.0,4360.754999876022,7.6,8,False,7.6,2014-04-11
AS14.08,2014-04-11,0.0741355491619203,51.944,452.748,32.147,0.0,0.0,0.0,48.116,990.321,0.0,0.0,3.01,0.0,1.0,0.0,1581.921000719071,7.6,9,False,7.0,2014-04-12
AS14.08,2014-04-12,0.0250274391551291,0.0,1912.357,0.0,0.0,0.0,0.0,108.724,519.463,0.0,0.0,0.0,0.0,0.0,0.0,767.0680000782011,7.0,5,False,7.6,2014-04-13
AS14.08,2014-04-13,0.004827095791619,8.147,658.403,221.563,0.0,0.0,0.0,119.435,462.309,0.0,0.0,5.043,0.0,0.0,0.0,2078.960000276566,7.6,8,False,6.6,2014-04-14
AS14.08,2014-04-14,0.0649030865558514,89.016,1931.73,81.273,0.0,0.0,45.241,122.035,1121.678,0.0,0.0,31.393,0.0,0.0,0.0,3426.076000928881,6.6,9,False,6.4,2014-04-15
AS14.08,2014-04-15,0.034090909090909,313.846,2067.439,36.189,0.0,0.0,0.0,54.181,711.717,0.0,0.0,0.0,0.0,0.0,0.0,3149.47799921036,6.4,7,False,6.6,2014-04-16
AS14.08,2014-04-16,0.0685973564143854,122.282,853.409,22.458,0.0,0.0,48.299,45.329,595.5500000000001,0.0,0.0,33.39,0.0,0.0,0.0,1724.2629995346065,6.6,9,False,6.2,2014-04-17
AS14.08,2014-04-17,0.0971815674258687,111.431,1016.883,144.717,0.0,0.0,0.0,188.899,676.225,1114.867,0.0,3.038,0.0,0.0,0.0,3259.4069993495928,6.2,9,False,6.0,2014-04-18
AS14.08,2014-04-18,0.0490419861447403,8.937000000000001,178.033,0.0,0.0,0.0,0.0,67.792,678.915,0.0,0.0,0.0,0.0,0.0,0.0,936.6079995632168,6.0,6,False,7.8,2014-04-19
AS14.08,2014-04-19,0.0390028943861402,324.362,840.206,88.565,0.0,0.0,0.0,46.933,1092.221,0.0,22.302,7.023,0.0,0.0,0.0,2355.3289988040965,7.8,9,False,6.4,2014-04-20
AS14.08,2014-04-20,0.0048993447953894,51.115,85.042,173.54200000000003,0.0,0.0,0.0,36.373000000000005,1316.272,0.0,17.156,15.074,0.0,0.0,0.0,1317.5869996547704,6.4,9,False,6.4,2014-04-21
AS14.08,2014-04-21,0.0292949596667519,90.122,600.21,437.264,0.0,0.0,5.032,31.308,905.644,0.0,0.0,6.026,0.0,0.0,0.0,2076.093999624253,6.4,9,False,6.0,2014-04-22
AS14.08,2014-04-22,0.0773999430387924,109.492,795.312,21.094,0.0,0.0,0.0,46.998000000000005,843.2529999999999,0.0,0.0,0.0,0.0,0.0,0.0,1819.2249996662133,6.0,7,False,5.6,2014-04-23
AS14.08,2014-04-23,0.1249760272490379,153.904,1044.884,0.0,0.0,0.0,0.0,51.104,435.924,0.0,0.0,0.0,0.0,0.0,0.0,1554.5250003337856,5.6,6,False,6.666666666666667,2014-04-24
AS14.08,2014-04-24,0.1280059119507768,26.486,1270.667,82.896,0.0,0.0,0.0,547.374,554.572,0.0,0.0,0.0,0.0,0.0,0.0,1965.2279994487767,6.666666666666667,7,False,6.333333333333333,2014-04-25
AS14.08,2014-04-25,0.0283210125448028,92.297,963.266,0.0,0.0,0.0,163.344,51.705,812.8720000000001,0.0,0.0,0.0,0.0,0.0,0.0,2004.857000589372,6.333333333333333,7,False,6.0,2014-04-26
AS14.08,2014-04-26,0.0471788194444444,276.46,156.572,0.0,0.0,0.0,0.0,29.159,237.624,0.0,0.0,0.0,0.0,0.0,0.0,702.6440005302428,6.0,6,False,6.0,2014-04-27
AS14.08,2014-04-27,0.0054298371647509,100.223,704.723,835.74,0.0,0.0,0.0,34.178,700.691,0.0,0.0,0.0,0.0,0.0,3.0,2228.388000011444,6.0,8,False,5.8,2014-04-28
AS14.08,2014-04-28,0.0222524154589372,127.955,122.743,109.162,0.0,0.0,0.0,45.431,461.776,0.0,0.0,0.0,0.0,0.0,0.0,864.7580003738399,5.8,7,False,5.75,2014-04-29
AS14.08,2014-04-29,0.0309961484593837,21.515,1157.159,111.408,0.0,0.0,0.0,39.375,694.2059999999999,0.0,0.0,0.0,0.0,0.0,0.0,2025.43799996376,5.75,7,False,6.666666666666667,2014-04-30
AS14.08,2014-04-30,0.034825039929765,38.781,3192.407,202.554,0.0,0.0,0.0,38.314,523.099,0.0,0.0,0.0,0.0,0.0,0.0,3999.0009987354206,6.666666666666667,7,False,7.0,2014-05-01
AS14.08,2014-05-01,0.0373140985529644,96.708,904.227,1558.808,0.0,0.0,0.0,57.046,442.897,0.0,0.0,202.552,0.0,0.0,0.0,3262.670000553129,7.0,8,False,7.2,2014-05-02
AS14.08,2014-05-02,0.1817380077030812,29.822,157.961,29.418,0.0,0.0,0.0,45.74,436.494,0.0,0.0,3.172,0.0,0.0,0.0,703.1720004081725,7.2,8,False,7.4,2014-05-03
AS14.08,2014-05-03,0.2218137298647595,86.962,1322.47,0.0,0.0,0.0,0.0,36.627,437.165,0.0,6.071,44.214,0.0,0.0,0.0,883.2579998970028,7.4,8,False,6.8,2014-05-04
AS14.08,2014-05-04,0.0432776127692456,162.032,780.008,0.0,0.0,0.0,0.0,34.334,681.4110000000001,0.0,311.757,0.0,0.0,1.0,0.0,1968.681000471115,6.8,8,False,6.666666666666667,2014-05-05
AS14.09,2014-03-21,,29.307,1221.081,1447.456,0.0,0.0,2.113,216.908,0.0,0.0,0.0,2.02,0.0,3.0,1.0,3007.8339989185324,7.0,9,False,7.0,2014-03-22
AS14.09,2014-03-22,0.0628472222222222,149.06,2687.0550000000003,1694.448,0.0,0.0,13.309,147.031,122.568,193.317,0.0,1.003,3.02,0.0,0.0,4706.241000652313,7.0,11,False,6.75,2014-03-23
AS14.09,2014-03-23,0.0333333333333333,299.254,3187.773,3788.968,0.0,0.0,0.0,68.399,18.333,193.588,0.0,3.054,0.0,0.0,1.0,7160.279999732973,6.75,10,False,7.25,2014-03-24
AS14.09,2014-03-24,0.0791666666666666,60.258,3151.801,1067.735,54.492,0.0,4.090999999999999,83.63300000000001,903.155,250.549,324.702,20.667,0.0,0.0,0.0,5929.98400068283,7.25,12,False,6.2,2014-03-25
AS14.09,2014-03-25,0.0256944444444444,327.622,2417.235,3985.339,106.12,0.0,10.256,72.38,122.999,32.474,0.0,3.016,17.433,1.0,0.0,7212.193001270292,6.2,13,False,7.75,2014-03-26
AS14.09,2014-03-26,0.0863155761862658,625.437,1505.181,2757.001,61.349,0.0,1.004,46.913,318.847,0.0,0.0,75.99900000000001,0.0,3.0,2.0,4774.760000228882,7.75,12,False,7.8,2014-03-27
AS14.09,2014-03-27,0.0270833333333333,210.582,790.652,2440.0,0.0,0.0,0.0,96.622,501.617,1.01,112.478,0.0,14.396,1.0,0.0,4169.421998977661,7.8,11,False,8.25,2014-03-28
AS14.09,2014-03-28,0.0797784391534391,509.971,2641.962,5631.858,56.071,0.0,6.096,245.898,293.719,983.769,17.192,70.97200000000001,0.0,4.0,0.0,10467.48400187493,8.25,13,False,8.0,2014-03-29
AS14.09,2014-03-29,0.0822916666666666,454.912,3478.223,3166.781,0.0,0.0,0.0,63.889,188.847,157.702,0.0,3.242,0.0,5.0,0.0,7516.976999044419,8.0,10,False,7.75,2014-03-30
AS14.09,2014-03-30,0.1119565217391304,1384.013,3493.521,3177.558,21.601,0.0,0.0,41.815,491.893,0.0,0.0,4.061,50.67,2.0,1.0,8669.2909989357,7.75,12,False,7.0,2014-03-31
AS14.09,2014-03-31,0.0833333333333333,623.375,3363.608,2077.002,97.282,0.0,4.1,49.509,10.145,576.383,0.0,4.042999999999999,0.0,3.0,0.0,6808.904999494553,7.0,12,False,7.6,2014-04-01
AS14.09,2014-04-01,0.0798611111111111,2289.139,5259.525,4216.561,123.632,0.0,0.0,64.097,107.098,137.18,729.504,5.071,0.0,5.0,0.0,10703.106001138687,7.6,12,False,6.2,2014-04-02
AS14.09,2014-04-02,0.0413865546218487,1302.409,698.093,1408.972,0.0,0.0,0.0,78.426,33.83,0.0,0.0,59.262,32.864,2.0,0.0,3616.184999942782,6.2,10,False,7.6,2014-04-03
AS14.09,2014-04-03,0.1809027777777777,588.224,2006.619,1529.534,97.29,0.0,4.04,90.741,209.625,1508.771,80.247,0.0,0.0,3.0,0.0,6119.871999502183,7.6,12,False,7.25,2014-04-04
AS14.09,2014-04-04,0.0760416666666666,276.152,3102.534,2802.714,47.772,175.019,0.0,61.001000000000005,166.319,275.002,0.0,3.087,0.0,3.0,1.0,6912.645999670029,7.25,13,False,7.5,2014-04-05
AS14.09,2014-04-05,0.115625,53.051,3022.079,2117.323,0.0,80.992,1.012,76.697,109.2,0.0,0.0,1.007,0.0,0.0,0.0,5465.0930008888245,7.5,10,False,6.8,2014-04-06
AS14.09,2014-04-06,0.1388888888888889,269.692,2888.572,3578.599,51.71,0.0,4.025,52.749,260.428,0.0,4.098,22.322,24.224,0.0,0.0,7160.648002386096,6.8,12,False,6.2,2014-04-07
AS14.09,2014-04-07,0.078125,174.613,2635.42,1657.547,76.338,0.0,3.043,63.722,301.159,348.162,0.0,0.0,90.352,0.0,0.0,5353.679001808166,6.2,11,False,7.2,2014-04-08
AS14.09,2014-04-08,0.0864583333333333,219.268,1722.977,1455.087,160.191,0.0,1.032,65.994,34.370999999999995,389.942,0.0,0.0,0.0,0.0,1.0,4055.727000236513,7.2,11,False,6.5,2014-04-09
AS14.09,2014-04-09,0.0341269841269841,455.006,1715.135,2041.404,23.372,0.0,0.0,29.334,28.382,26.014,0.0,0.0,0.0,3.0,0.0,4303.101000308991,6.5,10,False,6.0,2014-04-10
AS14.09,2014-04-10,0.0303571428571428,116.389,826.867,921.554,0.0,0.0,0.0,19.387,196.271,0.0,77.658,2.019,0.0,1.0,0.0,2158.587001562118,6.0,10,False,6.8,2014-04-11
AS14.09,2014-04-11,0.1142857142857143,2.008,765.301,690.963,23.749,0.0,0.0,19.296,0.0,598.908,153.30700000000002,0.0,0.0,0.0,0.0,1783.5309991836548,6.8,9,False,7.0,2014-04-12
AS14.09,2014-04-12,0.0694444444444444,0.0,1664.717,1146.349,0.0,0.0,0.0,52.752,0.0,0.0,0.0,59.098000000000006,0.0,2.0,0.0,2841.5630002021794,7.0,7,False,6.0,2014-04-13
AS14.09,2014-04-13,0.1722222222222222,12.187,503.457,273.882,0.0,0.0,0.0,15.207999999999998,0.0,411.041,0.0,1.008,0.0,0.0,1.0,1216.8459997177124,6.0,9,False,5.8,2014-04-14
AS14.09,2014-04-14,0.0833333333333331,75.483,186.686,482.67,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0,1.0,1.0,823.1890001296997,5.8,10,False,6.0,2014-04-15
AS14.09,2014-04-15,0.0885416666666666,120.665,595.632,1042.797,148.776,0.0,0.0,11.277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1799.896999597549,6.0,9,False,5.5,2014-04-16
AS14.09,2014-04-16,0.0155844155844155,10.121,262.839,419.492,0.0,0.0,0.0,29.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.7820003032683,5.5,6,False,7.0,2014-04-17
AS14.09,2014-04-17,0.1104565390749601,31.596,1268.037,651.998,36.512,0.0,0.0,32.259,0.0,43.024,151.641,5.107,0.0,1.0,1.0,2211.44800043106,7.0,12,False,6.6,2014-04-18
AS14.09,2014-04-18,0.1147382920110193,130.091,516.495,1488.692,80.219,0.0,72.352,12.053,38.117,22.127,0.0,3.011,0.0,2.0,1.0,2364.1620001792908,6.6,13,False,8.0,2014-04-19
AS14.09,2014-04-19,0.1131493506493506,13.157,761.494,584.2470000000001,0.0,0.0,4.028,20.803,36.476,475.386,0.0,0.0,0.0,0.0,0.0,1896.4769990444192,8.0,9,False,6.25,2014-04-20
AS14.09,2014-04-20,0.0415482954545454,2.012,248.21,208.97,0.0,0.0,0.0,0.0,267.892,61.328,0.0,0.0,0.0,0.0,0.0,421.081000328064,6.25,7,False,6.5,2014-04-21
AS14.09,2014-04-21,0.0153093434343434,66.726,66.779,554.8820000000001,32.886,0.0,0.0,16.339,0.0,0.0,108.031,2.205,0.0,2.0,0.0,848.1339998245237,6.5,10,False,6.6,2014-04-22
AS14.09,2014-04-22,0.0643939393939393,814.349,835.922,1426.935,0.0,0.0,0.0,0.0,26.468,0.0,0.0,0.0,0.0,15.0,0.0,2612.397999525069,6.6,7,False,6.333333333333333,2014-04-23
AS14.09,2014-04-23,0.0392203282828282,810.7320000000001,765.12,1200.412,71.327,0.0,0.0,23.765,28.135,0.0,30.26,0.0,0.0,2.0,2.0,2925.293999671936,6.333333333333333,11,False,7.2,2014-04-24
AS14.09,2014-04-24,0.0420328282828282,23.392,302.979,422.545,0.0,0.0,0.0,7.085,0.0,4.024,0.0,0.0,5.032,5.0,0.0,763.8369996547699,7.2,9,False,7.25,2014-04-25
AS14.09,2014-04-25,0.1158143939393939,4.023,644.268,976.648,47.889,0.0,0.0,25.513,0.0,0.0,71.26,0.0,14.066,0.0,0.0,1263.7550008296962,7.25,9,False,8.0,2014-04-26
AS14.09,2014-04-26,0.1102693602693603,74.732,1051.722,404.52,203.255,0.0,0.0,38.775,8.226,0.0,0.0,0.0,25.462,0.0,0.0,1797.3450000286102,8.0,9,False,6.25,2014-04-27
AS14.12,2014-03-27,0.1482905365606453,735.716,930.649,207.387,0.0,0.0,0.0,71.905,4393.594,0.0,0.0,5.052,0.0,2.0,0.0,6065.711000442509,7.0,9,False,6.75,2014-03-28
AS14.12,2014-03-28,0.1121886973180077,4855.087,2540.571,3861.542,0.0,0.0,0.0,77.908,3569.373,0.0,0.0,14.169,0.0,9.0,0.0,8194.683000087738,6.75,9,False,6.75,2014-03-29
AS14.12,2014-03-29,0.1260750694279283,3228.631,1318.068,1001.059,0.0,0.0,0.0,51.707,1167.004,101.118,60.299,8.12,0.0,5.0,0.0,4059.8339993953696,6.75,11,False,5.8,2014-03-30
AS14.12,2014-03-30,0.0500026692883375,805.483,790.708,473.693,0.0,0.0,0.0,53.669,914.519,0.0,0.0,15.117,0.0,1.0,0.0,3085.156000614166,5.8,9,False,6.4,2014-03-31
AS14.12,2014-03-31,0.0725464900664517,954.035,633.707,411.651,11.04,11.03,17.189,47.557,939.671,772.399,0.0,0.0,0.0,1.0,0.0,3845.627000093461,6.4,12,False,6.4,2014-04-01
AS14.12,2014-04-01,0.1407921548420124,1334.388,2928.829,751.292,55.378,3.766,0.0,44.646,3253.437,68.079,0.0,0.0,0.0,2.0,0.0,8892.608999252321,6.4,11,False,6.0,2014-04-02
AS14.12,2014-04-02,0.1470602274847505,842.88,2319.867,759.095,128.498,0.0,397.502,77.779,2587.372,25.71,0.0,0.0,0.0,3.0,0.0,7036.9930002689325,6.0,11,False,5.4,2014-04-03
AS14.12,2014-04-03,0.1573412698412698,2386.118,2760.775,1194.806,133.62,0.0,848.027,40.63,4213.197,373.786,0.0,0.0,0.0,3.0,0.0,10063.442001819609,5.4,11,False,6.5,2014-04-04
AS14.12,2014-04-04,0.1387798904872683,1238.833,1244.954,359.466,0.0,0.0,525.1370000000001,45.5,2331.898,1689.117,0.0,0.0,0.0,8.0,3.0,7406.303998708725,6.5,11,False,6.2,2014-04-05
AS14.12,2014-04-05,0.150298313430203,1613.18,212.44,1451.876,39.611,4.009,0.0,66.791,2087.258,214.084,0.0,0.0,0.0,3.0,1.0,4866.7180008888245,6.2,12,False,6.25,2014-04-06
AS14.12,2014-04-06,0.0872111194733988,567.62,165.981,636.325,0.0,0.0,0.0,39.345,1061.839,346.34400000000005,0.0,0.0,0.0,0.0,0.0,2818.0290002822862,6.25,8,False,6.4,2014-04-07
AS14.12,2014-04-07,0.1256551193566753,1598.445,654.444,777.991,49.379,108.338,5.036,59.736,2723.026,248.585,0.0,42.898,0.0,0.0,0.0,5998.4570002555865,6.4,12,False,6.25,2014-04-08
AS14.12,2014-04-08,0.117654971593157,3070.942,1390.59,1452.768,196.121,0.0,98.882,44.583,3365.645,117.344,0.0,0.0,0.0,2.0,0.0,7995.541000366211,6.25,11,False,5.25,2014-04-09
AS14.12,2014-04-09,0.1655167290440424,3359.444,1768.844,2337.654,38.118,179.81300000000002,179.947,41.01,3970.779,65.869,0.0,17.396,0.0,0.0,0.0,11045.18599843979,5.25,12,False,6.4,2014-04-10
AS14.12,2014-04-10,0.1338207834315731,2114.53,547.5509999999999,438.221,0.0,5.149,0.0,56.132,4960.509,0.0,0.0,0.0,0.0,0.0,0.0,7782.513999700544,6.4,8,False,6.6,2014-04-11
AS14.12,2014-04-11,0.0715106834668408,1520.669,169.195,381.991,0.0,0.0,0.0,45.553,2574.388,232.482,0.0,0.0,0.0,2.0,0.0,4888.1749980449695,6.6,9,False,6.8,2014-04-12
AS14.12,2014-04-12,0.084032014294214,2864.401,1886.542,673.54,0.0,0.0,11.059,72.906,2253.308,597.033,0.0,12.068,0.0,0.0,0.0,7295.19900035858,6.8,10,False,5.6,2014-04-13
AS14.12,2014-04-13,0.0953833249642271,1239.178,1637.8729999999998,1137.717,0.0,0.0,45.218,70.062,4090.987,156.096,0.0,5.019,0.0,3.0,0.0,8651.996002197266,5.6,11,False,6.6,2014-04-14
AS14.12,2014-04-14,0.0874241857760053,1622.191,1086.819,1671.033,22.081,0.0,0.0,74.521,3227.4790000000003,0.0,0.0,10.109,0.0,1.0,0.0,7834.32399940491,6.6,10,False,6.8,2014-04-15
AS14.12,2014-04-15,0.1200504971349348,2352.609,2162.354,277.298,40.322,0.0,173.566,53.344,3179.647,0.0,0.0,5.128,0.0,6.0,0.0,7183.024999380113,6.8,11,False,7.0,2014-04-16
AS14.12,2014-04-16,0.198099232603957,2876.7180000000003,2180.453,990.051,0.0,0.0,0.0,62.984,1828.739,129.132,0.0,0.0,0.0,3.0,2.0,7032.783002853394,7.0,10,False,6.8,2014-04-17
AS14.12,2014-04-17,0.1310616360007588,1108.736,1762.53,434.02,49.768,0.0,125.091,49.81,3914.188,262.063,0.0,5.022,0.0,2.0,0.0,7747.718999624252,6.8,12,False,6.6,2014-04-18
AS14.12,2014-04-18,0.0799791231487768,796.857,315.754,768.622,9.264,0.0,0.0,54.298,3149.413,476.158,0.0,4.026,0.0,0.0,0.0,5904.472999334335,6.6,10,False,5.8,2014-04-19
AS14.12,2014-04-19,0.1671652256803054,4781.283,1422.102,862.015,0.0,0.0,0.0,59.983,2462.619,93.026,0.0,0.0,0.0,4.0,2.0,7279.017001152038,5.8,10,False,6.4,2014-04-20
AS14.12,2014-04-20,0.2202672654948737,3891.594,744.578,1323.427,0.0,550.414,82.47,51.321,4599.367,430.585,0.0,7.142,0.0,0.0,0.0,9650.745999813082,6.4,11,False,6.0,2014-04-21
AS14.12,2014-04-21,0.0702309086923999,1243.055,1039.461,110.981,0.0,61.195,0.0,45.51,1880.291,83.25099999999999,0.0,3.038,0.0,1.0,0.0,4222.318999528884,6.0,11,False,6.5,2014-04-22
AS14.12,2014-04-22,0.1646270648732014,2517.718,3176.774,5768.909,35.153000000000006,0.0,0.0,58.139,5208.823,1367.324,0.0,4.156,0.0,2.0,0.0,18346.558000326168,6.5,11,False,5.8,2014-04-23
AS14.12,2014-04-23,0.1144938873347397,1266.985,546.161,626.889,0.0,0.0,44.187,39.926,3131.532,256.502,0.0,0.0,0.0,6.0,0.0,5621.264999151228,5.8,10,False,6.6,2014-04-24
AS14.12,2014-04-24,0.0852228001377535,3131.05,289.282,745.889,109.329,0.0,164.138,41.344,3729.074,659.855,0.0,0.0,0.0,1.0,0.0,6934.605998277665,6.6,11,False,5.6,2014-04-25
AS14.12,2014-04-25,0.1346787019892702,2088.08,511.947,97.389,78.27000000000001,0.0,0.0,46.248,1831.126,782.174,0.0,36.423,44.409,3.0,1.0,4744.062000751495,5.6,13,False,7.0,2014-04-26
AS14.12,2014-04-26,0.3325771057511279,979.578,293.235,337.142,0.0,0.0,0.0,42.465,1013.576,761.6370000000001,0.0,0.0,22.066,6.0,0.0,3425.820999383924,7.0,10,False,6.0,2014-04-27
AS14.12,2014-04-27,0.1934794910648599,759.456,295.29,624.505,0.0,0.0,15.093,67.653,1675.012,1366.399,0.0,0.0,86.672,1.0,0.0,5069.173999309539,6.0,11,False,6.6,2014-04-28
AS14.12,2014-04-28,0.0853976874322089,1955.539,740.361,378.061,63.189,0.0,0.0,44.439,1723.733,128.399,0.0,0.0,0.0,2.0,8.0,3979.2940003871927,6.6,11,False,6.0,2014-04-29
AS14.12,2014-04-29,0.0791976372917132,2113.077,863.179,359.939,0.0,0.0,171.43,48.704,3697.746,0.0,0.0,0.0,0.0,4.0,0.0,6085.489000082016,6.0,9,False,6.25,2014-04-30
AS14.12,2014-04-30,0.1219931925300057,1681.248,1570.289,1044.383,0.0,0.0,36.22,36.543,2048.414,476.321,0.0,4.11,0.0,2.0,0.0,6141.15299963951,6.25,11,False,6.2,2014-05-01
AS14.12,2014-05-01,0.0955700386338232,1453.762,2178.99,956.837,434.079,181.611,71.407,60.44,3774.002,284.954,0.0,5.048,0.0,0.0,2.0,8568.679000377651,6.2,13,False,5.5,2014-05-02
AS14.12,2014-05-02,0.1309995432502886,2623.1130000000003,2517.301,2755.815,249.135,0.0,37.362,45.013,5042.722,245.935,0.0,4.063,0.0,1.0,0.0,12389.389999389648,5.5,12,False,5.6,2014-05-03
AS14.12,2014-05-03,0.085140097498809,2817.434,961.563,474.135,52.151,0.0,70.349,47.693,2205.75,1.026,0.0,22.674,0.0,1.0,1.0,5445.758001565932,5.6,13,False,4.8,2014-05-04
AS14.12,2014-05-04,0.114598722699528,3155.5840000000003,356.15700000000004,1252.722,0.0,0.0,0.0,44.191,4638.61,0.0,0.0,0.0,0.0,0.0,0.0,7504.151001453398,4.8,7,False,6.0,2014-05-05
AS14.13,2014-03-13,,64.527,513.395,73.508,0.0,0.0,0.0,467.236,174.092,0.0,0.0,0.0,0.0,1.0,0.0,1252.236999988556,7.0,7,False,7.8,2014-03-14
AS14.13,2014-03-14,,1799.371,2545.69,100.104,0.0,0.0,0.0,1211.863,938.998,2862.415,0.0,0.0,0.0,0.0,3.0,7292.196001768112,7.8,8,False,7.0,2014-03-15
AS14.13,2014-03-15,,2043.058,3284.496,671.0500000000001,0.0,0.0,0.0,1157.275,565.078,0.0,0.0,0.0,0.0,0.0,3.0,4634.640998601915,7.0,7,False,6.4,2014-03-16
AS14.13,2014-03-16,,128.676,649.433,37.964,0.0,0.0,0.0,2366.203,571.198,0.0,141.978,0.0,0.0,0.0,0.0,4920.903999090192,6.4,7,False,6.6,2014-03-17
AS14.13,2014-03-17,,1027.13,1015.131,0.0,0.0,0.0,0.0,701.4730000000001,426.5100000000001,236.148,0.0,12.518,0.0,0.0,0.0,3146.8159987926483,6.6,7,False,7.0,2014-03-18
AS14.13,2014-03-18,,556.45,1019.702,133.628,0.0,0.0,0.0,981.155,416.742,0.0,0.0,0.0,0.0,0.0,0.0,2748.713998556137,7.0,6,False,7.8,2014-03-19
AS14.13,2014-03-19,,790.3800000000001,9544.346,1074.9009999999998,0.0,0.0,0.0,1960.364,294.512,0.0,0.0,0.0,0.0,0.0,0.0,12408.010998964315,7.8,6,False,6.4,2014-03-20
AS14.13,2014-03-20,0.2875173962358836,462.368,7656.217,670.7539999999999,0.0,0.0,0.0,626.9239999999999,497.604,0.0,0.0,0.0,0.0,0.0,0.0,8615.40499901772,6.4,7,False,6.4,2014-03-21
AS14.13,2014-03-21,0.0846487121915733,144.126,10735.43,1224.32,0.0,0.0,0.0,109.863,162.789,47.006,0.0,0.0,0.0,0.0,2.0,12928.499998092651,6.4,9,False,8.4,2014-03-22
AS14.13,2014-03-22,0.0939734996186608,925.617,8514.374,2283.683,0.0,0.0,0.0,355.851,654.827,0.0,0.0,0.0,0.0,0.0,0.0,12328.156999826428,8.4,7,False,7.4,2014-03-23
AS14.13,2014-03-23,0.1191626338685162,387.581,5841.738,631.9680000000001,0.0,0.0,0.0,316.934,249.133,0.0,19.359,0.0,0.0,0.0,2.0,6527.276000261304,7.4,9,False,8.8,2014-03-24
