row_number,id,time,variable,value
635031,AS14.08,2014-03-25 23:57:40.125,appCat.builtin,60.002
636051,AS14.08,2014-03-26 20:05:51.348,appCat.builtin,31.805
637081,AS14.08,2014-03-28 02:22:43.834,appCat.builtin,59.731
637431,AS14.08,2014-03-28 11:59:18.926,appCat.builtin,401.336
638141,AS14.08,2014-03-28 18:01:37.914,appCat.builtin,45.098
641031,AS14.08,2014-04-02 10:36:01.625,appCat.builtin,29.836
642891,AS14.08,2014-04-04 10:39:40.555,appCat.builtin,26.731
642901,AS14.08,2014-04-04 10:53:36.622,appCat.builtin,59.901
644201,AS14.08,2014-04-06 02:25:04.789,appCat.builtin,59.941
644961,AS14.08,2014-04-07 10:39:16.967,appCat.builtin,86.692
646161,AS14.08,2014-04-07 21:24:02.135,appCat.builtin,19.248
647651,AS14.08,2014-04-09 00:37:41.002,appCat.builtin,60.14
649161,AS14.08,2014-04-10 12:45:00.493,appCat.builtin,14.042
649711,AS14.08,2014-04-10 18:59:00.135,appCat.builtin,31.125
653551,AS14.08,2014-04-15 14:29:30.240,appCat.builtin,18.352
653561,AS14.08,2014-04-15 14:33:27.382,appCat.builtin,33.138
653584,AS14.08,2014-04-15 14:49:08.088,appCat.builtin,57.745
655641,AS14.08,2014-04-17 16:04:26.263,appCat.builtin,59.847
656711,AS14.08,2014-04-19 19:46:20.374,appCat.builtin,63.482
656931,AS14.08,2014-04-19 21:16:43.086,appCat.builtin,96.226
657391,AS14.08,2014-04-20 16:19:14.566,appCat.builtin,2240.724
657951,AS14.08,2014-04-21 13:59:50.269,appCat.builtin,41.026
658481,AS14.08,2014-04-22 14:14:17.657,appCat.builtin,48.061
659091,AS14.08,2014-04-23 11:51:43.203,appCat.builtin,52.525
659411,AS14.08,2014-04-23 15:19:31.352,appCat.builtin,60.865
660721,AS14.08,2014-04-25 02:25:01.408,appCat.builtin,59.98
661731,AS14.08,2014-04-27 12:48:27.210,appCat.builtin,75.505
663741,AS14.08,2014-04-30 23:49:03.062,appCat.builtin,12.081
663751,AS14.08,2014-05-01 02:20:16.221,appCat.builtin,59.92
665341,AS14.08,2014-05-03 20:56:00.267,appCat.builtin,46.078
296096,AS14.08,2014-03-13 16:20:15.266,appCat.communication,181.637
296206,AS14.08,2014-03-14 18:39:39.085,appCat.communication,60.551
296317,AS14.08,2014-03-16 20:42:14.312,appCat.communication,1626.013
296328,AS14.08,2014-03-17 10:13:13.134,appCat.communication,3987.615
296420,AS14.08,2014-03-18 20:17:56.506,appCat.communication,89.94
296422,AS14.08,2014-03-18 20:20:37.035,appCat.communication,281.617
296478,AS14.08,2014-03-19 17:00:18.558,appCat.communication,106.853
296480,AS14.08,2014-03-19 17:13:38.332,appCat.communication,128.521
296500,AS14.08,2014-03-19 22:06:19.444,appCat.communication,147.89
296504,AS14.08,2014-03-19 22:11:46.323,appCat.communication,275.65
296558,AS14.08,2014-03-21 08:01:19.211,appCat.communication,64.353
296566,AS14.08,2014-03-21 08:49:29.250,appCat.communication,122.246
296577,AS14.08,2014-03-21 09:50:16.459,appCat.communication,170.4
296592,AS14.08,2014-03-21 11:39:27.829,appCat.communication,244.666
296633,AS14.08,2014-03-21 14:41:05.743,appCat.communication,176.214
296635,AS14.08,2014-03-21 14:46:04.750,appCat.communication,1023.664
296672,AS14.08,2014-03-21 22:12:24.221,appCat.communication,59.637
296708,AS14.08,2014-03-22 20:06:29.405,appCat.communication,4077.823
296735,AS14.08,2014-03-23 14:02:38.459,appCat.communication,70.753
296745,AS14.08,2014-03-23 14:24:00.898,appCat.communication,96.447
296905,AS14.08,2014-03-25 21:38:20.401,appCat.communication,1400.141
297050,AS14.08,2014-03-27 16:03:28.684,appCat.communication,74.461
297067,AS14.08,2014-03-27 19:18:08.545,appCat.communication,505.47
297101,AS14.08,2014-03-27 23:23:55.255,appCat.communication,310.981
297104,AS14.08,2014-03-27 23:31:17.961,appCat.communication,420.806
297135,AS14.08,2014-03-28 11:09:16.605,appCat.communication,106.332
297145,AS14.08,2014-03-28 11:49:52.292,appCat.communication,138.574
297179,AS14.08,2014-03-28 13:54:46.391,appCat.communication,90.658
297233,AS14.08,2014-03-28 20:37:47.226,appCat.communication,83.638
297265,AS14.08,2014-03-29 13:20:46.177,appCat.communication,102.374
297346,AS14.08,2014-03-31 10:21:25.375,appCat.communication,70.07
297348,AS14.08,2014-03-31 10:27:22.401,appCat.communication,141.412
297439,AS14.08,2014-04-01 11:13:12.497,appCat.communication,60.579
297479,AS14.08,2014-04-01 20:50:11.200,appCat.communication,315.057
297513,AS14.08,2014-04-02 10:38:58.394,appCat.communication,1327.153
297547,AS14.08,2014-04-02 20:25:24.505,appCat.communication,172.908
297617,AS14.08,2014-04-03 14:22:53.436,appCat.communication,90.236
297636,AS14.08,2014-04-03 17:28:27.559,appCat.communication,97.896
297644,AS14.08,2014-04-03 18:04:21.405,appCat.communication,142.461
297664,AS14.08,2014-04-03 20:29:25.846,appCat.communication,287.716
297675,AS14.08,2014-04-03 21:00:08.289,appCat.communication,491.303
297718,AS14.08,2014-04-04 15:18:17.601,appCat.communication,70.728
297719,AS14.08,2014-04-04 15:19:28.332,appCat.communication,601.921
297764,AS14.08,2014-04-05 09:16:23.148,appCat.communication,209.11
297814,AS14.08,2014-04-05 23:16:14.372,appCat.communication,234.89
297851,AS14.08,2014-04-06 17:00:34.484,appCat.communication,128.852
297961,AS14.08,2014-04-07 12:24:50.230,appCat.communication,55.104
298023,AS14.08,2014-04-07 21:29:17.678,appCat.communication,1647.398
298047,AS14.08,2014-04-08 09:17:57.684,appCat.communication,74.393
298102,AS14.08,2014-04-08 12:51:29.086,appCat.communication,99.134
298139,AS14.08,2014-04-08 19:21:08.812,appCat.communication,193.214
298176,AS14.08,2014-04-09 07:50:08.540,appCat.communication,282.384
298203,AS14.08,2014-04-09 13:51:07.782,appCat.communication,60.034
298218,AS14.08,2014-04-09 20:43:30.971,appCat.communication,136.925
298224,AS14.08,2014-04-09 20:53:39.072,appCat.communication,239.759
298245,AS14.08,2014-04-10 08:39:01.214,appCat.communication,303.544
298246,AS14.08,2014-04-10 08:45:59.525,appCat.communication,1142.371
298280,AS14.08,2014-04-10 10:58:03.641,appCat.communication,137.558
298291,AS14.08,2014-04-10 12:18:33.589,appCat.communication,200.051
298304,AS14.08,2014-04-10 12:30:26.421,appCat.communication,113.417
298396,AS14.08,2014-04-10 23:34:15.063,appCat.communication,154.392
298444,AS14.08,2014-04-11 16:29:59.986,appCat.communication,54.565
298489,AS14.08,2014-04-12 02:05:44.993,appCat.communication,59.627
298495,AS14.08,2014-04-12 08:48:09.273,appCat.communication,1775.888
298531,AS14.08,2014-04-13 08:29:46.573,appCat.communication,80.809
298533,AS14.08,2014-04-13 08:31:25.483,appCat.communication,94.624
298623,AS14.08,2014-04-14 09:41:38.269,appCat.communication,86.409
298649,AS14.08,2014-04-14 11:42:34.094,appCat.communication,60.364
298663,AS14.08,2014-04-14 12:14:43.559,appCat.communication,136.24
298674,AS14.08,2014-04-14 12:32:46.767,appCat.communication,410.617
298716,AS14.08,2014-04-14 21:08:07.147,appCat.communication,157.883
298787,AS14.08,2014-04-15 20:55:34.407,appCat.communication,1870.946
298825,AS14.08,2014-04-16 13:19:53.098,appCat.communication,58.421
298866,AS14.08,2014-04-16 21:16:41.496,appCat.communication,238.115
298929,AS14.08,2014-04-17 12:41:18.436,appCat.communication,102.791
298976,AS14.08,2014-04-17 19:28:54.530,appCat.communication,86.907
299045,AS14.08,2014-04-19 07:34:48.035,appCat.communication,80.882
299073,AS14.08,2014-04-19 18:54:44.262,appCat.communication,98.928
299100,AS14.08,2014-04-19 21:26:00.953,appCat.communication,359.771
299169,AS14.08,2014-04-21 08:10:13.862,appCat.communication,124.341
299171,AS14.08,2014-04-21 08:12:24.653,appCat.communication,162.495
299233,AS14.08,2014-04-22 02:43:28.415,appCat.communication,157.278
299283,AS14.08,2014-04-22 20:33:31.605,appCat.communication,84.743
299292,AS14.08,2014-04-22 21:21:44.500,appCat.communication,132.13
299336,AS14.08,2014-04-23 12:55:41.638,appCat.communication,68.651
299361,AS14.08,2014-04-23 16:52:58.352,appCat.communication,109.956
299385,AS14.08,2014-04-23 23:43:31.203,appCat.communication,141.165
299406,AS14.08,2014-04-24 08:43:24.007,appCat.communication,455.533
299430,AS14.08,2014-04-24 10:34:02.990,appCat.communication,94.972
299473,AS14.08,2014-04-25 00:05:23.780,appCat.communication,79.382
299512,AS14.08,2014-04-25 15:54:49.223,appCat.communication,9388.152
299585,AS14.08,2014-04-27 14:21:59.434,appCat.communication,84.626
299587,AS14.08,2014-04-27 14:23:29.303,appCat.communication,286.697
299658,AS14.08,2014-04-29 12:19:42.911,appCat.communication,74.365
299660,AS14.08,2014-04-29 12:21:29.509,appCat.communication,118.024
299667,AS14.08,2014-04-29 12:40:59.381,appCat.communication,217.653
299709,AS14.08,2014-04-29 21:12:20.740,appCat.communication,129.93
299744,AS14.08,2014-04-30 16:11:45.229,appCat.communication,95.891
299775,AS14.08,2014-04-30 23:01:22.420,appCat.communication,1751.266
299814,AS14.08,2014-05-01 16:16:46.180,appCat.communication,9028.996
299881,AS14.08,2014-05-03 00:58:19.253,appCat.communication,59.858
299889,AS14.08,2014-05-03 10:51:13.198,appCat.communication,115.041
299892,AS14.08,2014-05-03 10:53:34.138,appCat.communication,791.938
299918,AS14.08,2014-05-03 17:26:11.734,appCat.communication,68.142
299958,AS14.08,2014-05-04 01:01:27.321,appCat.communication,55.557
299989,AS14.08,2014-05-04 12:45:58.769,appCat.communication,67.942
300009,AS14.08,2014-05-04 17:55:57.105,appCat.communication,167.114
300029,AS14.08,2014-05-04 23:17:37.802,appCat.communication,60.04
531427,AS14.08,2014-04-07 21:24:21.384,appCat.entertainment,296.29
532577,AS14.08,2014-04-21 08:15:07.157,appCat.entertainment,437.264
533007,AS14.08,2014-04-27 21:04:20.250,appCat.entertainment,835.74
533195,AS14.08,2014-05-01 09:37:43.321,appCat.entertainment,2192.94
1463273,AS14.08,2014-03-15 18:09:09.884,appCat.other,31.171
1463512,AS14.08,2014-03-19 18:20:15.364,appCat.other,18.772
1463777,AS14.08,2014-03-23 15:13:09.328,appCat.other,280.892
1463814,AS14.08,2014-03-23 21:09:39.556,appCat.other,3717.61
1464605,AS14.08,2014-04-03 12:25:38.351,appCat.other,16.04
1464652,AS14.08,2014-04-03 15:01:12.581,appCat.other,27.157
1464706,AS14.08,2014-04-03 21:15:26.528,appCat.other,19.067
1465217,AS14.08,2014-04-09 12:24:44.835,appCat.other,3527.141
1465552,AS14.08,2014-04-12 22:54:36.529,appCat.other,60.168
1465562,AS14.08,2014-04-13 11:23:32.687,appCat.other,74.53
1465747,AS14.08,2014-04-14 23:33:12.167,appCat.other,59.851
1465952,AS14.08,2014-04-17 12:38:39.700,appCat.other,135.415
1466439,AS14.08,2014-04-24 09:00:39.677,appCat.other,496.951
1466639,AS14.08,2014-04-28 13:15:16.301,appCat.other,17.093
1696542,AS14.08,2014-03-13 21:33:01.411,appCat.social,117.988
1696619,AS14.08,2014-03-14 16:10:05.069,appCat.social,131.32
1696677,AS14.08,2014-03-15 18:06:29.730,appCat.social,160.143
1696742,AS14.08,2014-03-16 20:24:37.457,appCat.social,131.791
1696809,AS14.08,2014-03-17 20:22:19.154,appCat.social,139.889
1696817,AS14.08,2014-03-17 21:46:56.157,appCat.social,6343.129
1696871,AS14.08,2014-03-19 07:57:06.756,appCat.social,178.392
1696971,AS14.08,2014-03-20 18:00:28.618,appCat.social,220.625
1697038,AS14.08,2014-03-21 12:01:18.170,appCat.social,202.879
1697208,AS14.08,2014-03-23 17:28:43.055,appCat.social,973.408
1697247,AS14.08,2014-03-24 10:49:07.855,appCat.social,312.784
1697273,AS14.08,2014-03-24 20:50:48.733,appCat.social,172.474
1697285,AS14.08,2014-03-24 21:26:20.190,appCat.social,437.733
1697306,AS14.08,2014-03-25 13:04:29.430,appCat.social,124.612
1697441,AS14.08,2014-03-26 20:06:23.191,appCat.social,115.734
1697467,AS14.08,2014-03-27 12:15:45.523,appCat.social,181.78
1697494,AS14.08,2014-03-27 18:48:37.821,appCat.social,1443.296
1697622,AS14.08,2014-03-28 14:40:47.217,appCat.social,165.369
1697759,AS14.08,2014-03-30 20:37:32.046,appCat.social,149.186
1697871,AS14.08,2014-04-01 11:15:17.226,appCat.social,139.416
1697873,AS14.08,2014-04-01 11:59:53.401,appCat.social,254.818
1697984,AS14.08,2014-04-03 07:42:51.081,appCat.social,173.875
1698097,AS14.08,2014-04-03 20:40:53.506,appCat.social,241.475
1698169,AS14.08,2014-04-04 18:19:34.282,appCat.social,934.55
1698360,AS14.08,2014-04-07 11:57:49.134,appCat.social,118.212
1698440,AS14.08,2014-04-07 20:36:15.835,appCat.social,237.802
1698608,AS14.08,2014-04-09 07:54:53.038,appCat.social,123.887
1698614,AS14.08,2014-04-09 10:45:39.299,appCat.social,1471.012
1698915,AS14.08,2014-04-11 23:47:58.384,appCat.social,138.843
1698945,AS14.08,2014-04-12 16:29:30.996,appCat.social,207.528
1699018,AS14.08,2014-04-13 19:58:09.466,appCat.social,2411.911
1699090,AS14.08,2014-04-14 12:06:54.036,appCat.social,426.167
1699168,AS14.08,2014-04-15 11:31:35.532,appCat.social,134.94
1699261,AS14.08,2014-04-16 14:29:46.413,appCat.social,181.322
1699453,AS14.08,2014-04-18 20:42:41.585,appCat.social,247.122
1699529,AS14.08,2014-04-19 21:18:19.315,appCat.social,461.637
1699590,AS14.08,2014-04-20 20:55:18.823,appCat.social,4568.458
1699633,AS14.08,2014-04-21 14:14:05.609,appCat.social,107.798
1699657,AS14.08,2014-04-21 22:32:08.299,appCat.social,183.956
1699723,AS14.08,2014-04-22 21:23:56.660,appCat.social,274.822
1699872,AS14.08,2014-04-24 10:44:34.105,appCat.social,179.917
1699954,AS14.08,2014-04-25 22:40:50.539,appCat.social,202.898
1700014,AS14.08,2014-04-27 14:18:19.380,appCat.social,219.99
1700212,AS14.08,2014-05-01 08:08:12.644,appCat.social,107.949
1700455,AS14.08,2014-05-04 21:06:22.377,appCat.social,306.122
1929997,AS14.08,2014-03-14 13:04:09.444,appCat.travel,394.533
1932802,AS14.08,2014-04-17 15:43:38.496,appCat.travel,978.001
2164350,AS14.08,2014-03-27 23:38:33.940,appCat.unknown,358.674
2167193,AS14.08,2014-05-04 00:55:09.496,appCat.unknown,228.277
2397389,AS14.08,2014-03-23 14:23:14.589,appCat.utilities,46.284
2400433,AS14.08,2014-05-01 09:12:14.358,appCat.utilities,199.548
12597,AS14.08,2014-03-20 09:00:00.000,circumplex.valence,-1.0
12668,AS14.08,2014-04-03 15:00:00.000,circumplex.valence,2.0
12689,AS14.08,2014-04-08 09:00:00.000,circumplex.valence,0.0
12696,AS14.08,2014-04-09 21:00:00.000,circumplex.valence,-1.0
12714,AS14.08,2014-04-13 15:00:00.000,circumplex.valence,2.0
12768,AS14.08,2014-04-24 12:00:00.000,circumplex.valence,2.0
1410,AS14.08,2014-04-09 21:00:00.000,mood,4.0
67036,AS14.08,2014-03-13 16:19:59.157,screen,200.754999876022
67063,AS14.08,2014-03-14 13:04:09.434,screen,394.526000022888
67075,AS14.08,2014-03-14 15:31:47.249,screen,456.188999891281
67092,AS14.08,2014-03-14 23:04:48.131,screen,175.088999986649
67101,AS14.08,2014-03-15 18:06:00.346,screen,286.120000123978
67127,AS14.08,2014-03-16 20:40:55.444,screen,1743.03200006485
67148,AS14.08,2014-03-17 18:05:41.240,screen,165.989000082016
67152,AS14.08,2014-03-17 20:22:14.969,screen,204.658999919891
67167,AS14.08,2014-03-18 20:17:44.355,screen,454.292999982834
67202,AS14.08,2014-03-19 18:26:10.119,screen,180.723000049591
67208,AS14.08,2014-03-19 22:11:46.323,screen,275.656000137329
67231,AS14.08,2014-03-20 18:00:15.335,screen,233.786000013351
67240,AS14.08,2014-03-21 08:01:16.187,screen,283.298000097275
67257,AS14.08,2014-03-21 11:39:14.654,screen,290.016000032425
67279,AS14.08,2014-03-21 14:41:02.588,screen,179.371000051498
67311,AS14.08,2014-03-22 18:09:31.335,screen,209.970999956131
67327,AS14.08,2014-03-23 14:02:04.309,screen,153.855999946594
67343,AS14.08,2014-03-23 17:23:01.305,screen,238.699000120163
67366,AS14.08,2014-03-24 10:48:14.398,screen,379.088000059128
67380,AS14.08,2014-03-24 20:50:45.174,screen,215.276999950409
67385,AS14.08,2014-03-24 21:26:20.186,screen,448.896999835968
67459,AS14.08,2014-03-26 17:02:15.226,screen,385.338999986649
67475,AS14.08,2014-03-27 12:15:30.308,screen,218.05999994278
67502,AS14.08,2014-03-27 23:15:08.144,screen,211.743000030518
67503,AS14.08,2014-03-27 23:23:44.082,screen,882.177999973297
67542,AS14.08,2014-03-28 14:40:44.250,screen,209.00200009346
67561,AS14.08,2014-03-28 20:36:18.223,screen,183.049000024796
67579,AS14.08,2014-03-29 20:43:52.262,screen,256.819000005722
67605,AS14.08,2014-03-30 20:37:32.026,screen,155.970999956131
67653,AS14.08,2014-04-01 12:04:05.200,screen,190.427000045776
67666,AS14.08,2014-04-01 20:45:04.096,screen,217.578000068665
67667,AS14.08,2014-04-01 20:50:08.036,screen,626.063999891281
67695,AS14.08,2014-04-02 20:25:03.322,screen,194.101000070572
67746,AS14.08,2014-04-03 17:27:36.158,screen,149.292999982834
67750,AS14.08,2014-04-03 18:04:08.183,screen,406.829999923706
67773,AS14.08,2014-04-04 13:27:41.506,screen,172.833999872208
67775,AS14.08,2014-04-04 15:15:34.319,screen,234.016999959946
67795,AS14.08,2014-04-04 21:58:39.716,screen,171.178999900818
67801,AS14.08,2014-04-05 09:16:12.085,screen,220.174000024796
67823,AS14.08,2014-04-05 23:12:38.594,screen,465.231999874115
67852,AS14.08,2014-04-07 10:30:06.736,screen,246.197999954224
67915,AS14.08,2014-04-07 20:34:45.664,screen,327.977999925613
67920,AS14.08,2014-04-07 21:24:02.137,screen,2115.46599984169
67976,AS14.08,2014-04-08 19:20:51.717,screen,545.200999975204
67989,AS14.08,2014-04-09 07:48:18.448,screen,518.486000061035
68014,AS14.08,2014-04-09 20:53:39.056,screen,239.755000114441
68025,AS14.08,2014-04-10 08:45:59.519,screen,1199.81200003624
68039,AS14.08,2014-04-10 12:14:12.973,screen,546.887000083923
68096,AS14.08,2014-04-10 23:34:03.940,screen,167.56200003624
68098,AS14.08,2014-04-11 00:17:11.042,screen,211.986999988556
68134,AS14.08,2014-04-11 23:47:53.247,screen,159.369000196457
68152,AS14.08,2014-04-12 16:29:26.954,screen,211.571000099182
68165,AS14.08,2014-04-13 12:39:17.065,screen,337.134000062943
68180,AS14.08,2014-04-13 15:27:39.236,screen,828.661999940872
68195,AS14.08,2014-04-14 07:48:22.267,screen,152.140000104904
68221,AS14.08,2014-04-14 12:06:44.976,screen,614.825000047684
68248,AS14.08,2014-04-14 21:07:55.997,screen,171.607000112534
68261,AS14.08,2014-04-15 11:31:33.299,screen,199.207000017166
68283,AS14.08,2014-04-15 20:55:34.407,screen,1962.86599993706
68301,AS14.08,2014-04-16 14:29:43.384,screen,213.698999881744
68316,AS14.08,2014-04-16 21:15:25.808,screen,323.46799993515
68336,AS14.08,2014-04-17 12:38:07.555,screen,376.549999952316
68355,AS14.08,2014-04-17 15:43:30.187,screen,989.132999897003
68381,AS14.08,2014-04-18 20:42:36.305,screen,280.660000085831
68400,AS14.08,2014-04-19 18:53:16.157,screen,210.46599984169
68410,AS14.08,2014-04-19 21:15:25.358,screen,1180.01699995995
68421,AS14.08,2014-04-20 13:39:17.355,screen,453.671000003815
68435,AS14.08,2014-04-21 08:07:05.421,screen,937.173000097275
68456,AS14.08,2014-04-21 22:32:08.305,screen,183.953999996185
68459,AS14.08,2014-04-22 02:41:19.213,screen,290.398000001907
68486,AS14.08,2014-04-22 21:21:41.257,screen,419.108000040054
68535,AS14.08,2014-04-23 23:41:51.331,screen,245.671999931335
68546,AS14.08,2014-04-24 08:43:20.841,screen,529.838999986649
68561,AS14.08,2014-04-24 10:43:13.193,screen,260.830999851227
68573,AS14.08,2014-04-25 00:00:54.278,screen,352.925999879837
68590,AS14.08,2014-04-25 18:33:43.674,screen,310.857000112534
68592,AS14.08,2014-04-25 22:40:38.104,screen,526.003000020981
68617,AS14.08,2014-04-27 14:18:19.296,screen,932.305999994278
68648,AS14.08,2014-04-29 12:18:18.394,screen,309.145999908447
68671,AS14.08,2014-04-29 21:09:40.142,screen,302.444000005722
68695,AS14.08,2014-04-30 22:59:39.095,screen,1854.57099986076
68703,AS14.08,2014-05-01 09:37:40.131,screen,2196.12599992752
68763,AS14.08,2014-05-04 00:55:05.391,screen,232.373000144958
68785,AS14.08,2014-05-04 17:55:42.900,screen,181.348999977112
68791,AS14.08,2014-05-04 21:06:05.349,screen,325.518000125885
23862,AS14.09,2014-03-22 17:00:00.000,activity,0.25
23863,AS14.09,2014-03-22 18:00:00.000,activity,0.433333333333333
23881,AS14.09,2014-03-23 12:00:00.000,activity,0.308333333333333
23903,AS14.09,2014-03-24 10:00:00.000,activity,0.3
23936,AS14.09,2014-03-25 19:00:00.000,activity,0.275
23952,AS14.09,2014-03-26 11:00:00.000,activity,0.480769230769231
23953,AS14.09,2014-03-26 12:00:00.000,activity,0.724137931034483
23983,AS14.09,2014-03-27 18:00:00.000,activity,0.291666666666667
24005,AS14.09,2014-03-28 16:00:00.000,activity,0.458333333333333
24006,AS14.09,2014-03-28 17:00:00.000,activity,0.633333333333333
24028,AS14.09,2014-03-29 15:00:00.000,activity,0.491666666666667
24052,AS14.09,2014-03-30 16:00:00.000,activity,0.266666666666667
24053,AS14.09,2014-03-30 17:00:00.000,activity,0.341666666666667
24056,AS14.09,2014-03-30 20:00:00.000,activity,0.591666666666667
24072,AS14.09,2014-03-31 12:00:00.000,activity,0.55
24096,AS14.09,2014-04-01 12:00:00.000,activity,0.308333333333333
24120,AS14.09,2014-04-02 12:00:00.000,activity,0.233333333333333
24146,AS14.09,2014-04-03 14:00:00.000,activity,0.45
24147,AS14.09,2014-04-03 15:00:00.000,activity,0.583333333333333
24167,AS14.09,2014-04-04 11:00:00.000,activity,0.458333333333333
24193,AS14.09,2014-04-05 13:00:00.000,activity,0.6
24213,AS14.09,2014-04-06 09:00:00.000,activity,0.233333333333333
24217,AS14.09,2014-04-06 13:00:00.000,activity,0.633333333333333
24240,AS14.09,2014-04-07 12:00:00.000,activity,0.441666666666667
24244,AS14.09,2014-04-07 16:00:00.000,activity,0.616666666666667
24265,AS14.09,2014-04-08 13:00:00.000,activity,0.516666666666667
24292,AS14.09,2014-04-09 18:00:00.000,activity,0.225
24313,AS14.09,2014-04-11 11:00:00.000,activity,0.433333333333333
24326,AS14.09,2014-04-12 21:00:00.000,activity,0.525
24342,AS14.09,2014-04-15 12:00:00.000,activity,0.275
24366,AS14.09,2014-04-17 17:00:00.000,activity,0.466666666666667
24371,AS14.09,2014-04-17 22:00:00.000,activity,0.6875
24392,AS14.09,2014-04-19 17:00:00.000,activity,0.625
24410,AS14.09,2014-04-20 19:00:00.000,activity,0.284090909090909
24439,AS14.09,2014-04-22 20:00:00.000,activity,0.318181818181818
24442,AS14.09,2014-04-22 23:00:00.000,activity,0.375
24462,AS14.09,2014-04-24 10:00:00.000,activity,0.215909090909091
24466,AS14.09,2014-04-24 16:00:00.000,activity,0.227272727272727
24477,AS14.09,2014-04-25 11:00:00.000,activity,0.40625
24479,AS14.09,2014-04-25 14:00:00.000,activity,0.59375
24496,AS14.09,2014-04-26 14:00:00.000,activity,0.666666666666667
24497,AS14.09,2014-04-26 15:00:00.000,activity,0.75
667991,AS14.09,2014-03-22 09:45:33.765,appCat.builtin,59.72
672801,AS14.09,2014-03-23 22:32:52.898,appCat.builtin,192.817
676641,AS14.09,2014-03-25 10:24:37.413,appCat.builtin,39.141
678121,AS14.09,2014-03-25 16:35:13.528,appCat.builtin,184.248
680301,AS14.09,2014-03-26 11:29:13.569,appCat.builtin,103.157
680571,AS14.09,2014-03-26 12:48:04.051,appCat.builtin,354.046
683121,AS14.09,2014-03-27 18:52:25.825,appCat.builtin,89.195
684042,AS14.09,2014-03-28 00:41:48.210,appCat.builtin,193.113
686044,AS14.09,2014-03-28 20:10:58.894,appCat.builtin,72.825
688373,AS14.09,2014-03-29 16:12:44.757,appCat.builtin,103.004
691661,AS14.09,2014-03-30 15:15:55.907,appCat.builtin,1307.685
696111,AS14.09,2014-03-31 17:32:56.382,appCat.builtin,236.795
696401,AS14.09,2014-03-31 23:00:53.267,appCat.builtin,253.32
698321,AS14.09,2014-04-01 13:17:04.471,appCat.builtin,1429.469
701414,AS14.09,2014-04-02 12:57:57.904,appCat.builtin,42.867
701431,AS14.09,2014-04-02 13:02:33.145,appCat.builtin,1006.902
704801,AS14.09,2014-04-03 18:10:38.250,appCat.builtin,41.026
705881,AS14.09,2014-04-03 23:25:09.450,appCat.builtin,358.172
707461,AS14.09,2014-04-04 15:23:00.861,appCat.builtin,47.059
708321,AS14.09,2014-04-04 20:25:17.298,appCat.builtin,60.507
713261,AS14.09,2014-04-06 16:30:47.898,appCat.builtin,38.68
714261,AS14.09,2014-04-06 21:04:42.477,appCat.builtin,66.702
716721,AS14.09,2014-04-07 15:24:16.887,appCat.builtin,96.918
719901,AS14.09,2014-04-08 15:55:51.256,appCat.builtin,76.761
721851,AS14.09,2014-04-09 18:55:20.391,appCat.builtin,235.049
728041,AS14.09,2014-04-15 12:16:54.055,appCat.builtin,102.488
731611,AS14.09,2014-04-18 15:49:45.926,appCat.builtin,124.871
733301,AS14.09,2014-04-21 11:25:55.631,appCat.builtin,51.014
733941,AS14.09,2014-04-22 20:36:10.562,appCat.builtin,305.435
734561,AS14.09,2014-04-23 09:17:28.721,appCat.builtin,731.594
300087,AS14.09,2014-03-21 20:49:41.391,appCat.communication,158.317
300141,AS14.09,2014-03-21 22:24:16.767,appCat.communication,392.354
300344,AS14.09,2014-03-22 18:41:27.121,appCat.communication,107.739
300368,AS14.09,2014-03-22 20:10:29.168,appCat.communication,430.016
300434,AS14.09,2014-03-23 00:31:53.535,appCat.communication,148.537
300567,AS14.09,2014-03-23 18:18:46.125,appCat.communication,264.052
300705,AS14.09,2014-03-23 23:06:54.987,appCat.communication,165.507
300801,AS14.09,2014-03-24 11:22:59.788,appCat.communication,214.961
300855,AS14.09,2014-03-24 12:11:42.101,appCat.communication,182.493
300972,AS14.09,2014-03-24 18:54:18.770,appCat.communication,101.806
301080,AS14.09,2014-03-25 10:32:27.104,appCat.communication,107.258
301198,AS14.09,2014-03-25 16:22:28.895,appCat.communication,135.925
301405,AS14.09,2014-03-26 09:00:49.519,appCat.communication,101.393
301561,AS14.09,2014-03-26 16:13:31.022,appCat.communication,189.211
301657,AS14.09,2014-03-27 11:38:16.272,appCat.communication,127.778
301908,AS14.09,2014-03-28 15:39:30.084,appCat.communication,102.555
301980,AS14.09,2014-03-28 19:12:20.012,appCat.communication,107.066
302065,AS14.09,2014-03-28 23:14:37.749,appCat.communication,221.548
302228,AS14.09,2014-03-29 15:46:50.555,appCat.communication,236.724
302260,AS14.09,2014-03-29 16:23:01.220,appCat.communication,144.009
302310,AS14.09,2014-03-29 17:56:21.259,appCat.communication,102.514
302451,AS14.09,2014-03-30 04:01:51.023,appCat.communication,136.766
302531,AS14.09,2014-03-30 14:36:08.025,appCat.communication,239.026
302623,AS14.09,2014-03-30 16:49:54.325,appCat.communication,155.472
302667,AS14.09,2014-03-30 18:20:48.868,appCat.communication,163.772
302770,AS14.09,2014-03-31 00:47:18.687,appCat.communication,296.229
302912,AS14.09,2014-03-31 14:08:40.506,appCat.communication,137.314
302924,AS14.09,2014-03-31 14:24:42.128,appCat.communication,275.717
303049,AS14.09,2014-03-31 23:06:38.000,appCat.communication,145.895
