row_number,id,time,variable,value
85342,AS14.17,2014-03-20 21:47:23.381,screen,88.4349999427795
85348,AS14.17,2014-03-20 22:52:38.829,screen,85.6150000095367
85349,AS14.17,2014-03-20 23:10:29.049,screen,482.394999980927
85356,AS14.17,2014-03-21 08:25:01.312,screen,1252.44899988174
85358,AS14.17,2014-03-21 09:33:03.933,screen,85.2659997940063
85359,AS14.17,2014-03-21 10:00:44.868,screen,245.240999937057
85371,AS14.17,2014-03-21 12:32:06.907,screen,236.81299996376
85373,AS14.17,2014-03-21 12:40:29.526,screen,717.085999965668
85374,AS14.17,2014-03-21 12:52:30.799,screen,207.750999927521
85376,AS14.17,2014-03-21 13:29:31.835,screen,331.572000026703
85380,AS14.17,2014-03-21 14:28:20.460,screen,176.996000051498
85383,AS14.17,2014-03-21 14:51:08.934,screen,413.551000118256
85386,AS14.17,2014-03-21 16:27:27.471,screen,155.28200006485
85388,AS14.17,2014-03-21 16:56:32.782,screen,219.523000001907
85389,AS14.17,2014-03-21 17:13:50.865,screen,97.4930000305176
85402,AS14.17,2014-03-21 21:14:12.278,screen,89.5149998664856
85405,AS14.17,2014-03-21 22:16:59.075,screen,97.3040001392365
85412,AS14.17,2014-03-22 00:16:54.740,screen,1326.17200016975
85422,AS14.17,2014-03-22 09:44:33.805,screen,603.253000020981
85426,AS14.17,2014-03-22 12:06:45.397,screen,116.644999980927
85432,AS14.17,2014-03-22 12:56:34.775,screen,99.7779998779297
85434,AS14.17,2014-03-22 14:01:46.953,screen,219.763000011444
85435,AS14.17,2014-03-22 14:10:18.604,screen,657.390999794006
85437,AS14.17,2014-03-22 15:06:40.759,screen,285.339999914169
85438,AS14.17,2014-03-22 15:13:37.489,screen,248.202999830246
85446,AS14.17,2014-03-22 15:30:12.937,screen,80.9089999198914
85452,AS14.17,2014-03-22 16:25:12.743,screen,354.480999946594
85478,AS14.17,2014-03-22 21:06:47.938,screen,133.432000160217
85497,AS14.17,2014-03-22 23:52:34.976,screen,414.789999961853
85513,AS14.17,2014-03-23 14:14:21.117,screen,125.363999843597
85515,AS14.17,2014-03-23 14:32:11.740,screen,177.216000080109
85516,AS14.17,2014-03-23 14:47:47.821,screen,500.156999826431
85517,AS14.17,2014-03-23 14:57:01.048,screen,103.786000013351
85518,AS14.17,2014-03-23 14:59:14.941,screen,243.427999973297
85521,AS14.17,2014-03-23 15:17:14.928,screen,1220.45700001717
85525,AS14.17,2014-03-23 15:54:58.930,screen,142.514999866486
85528,AS14.17,2014-03-23 16:33:04.289,screen,204.345999956131
85529,AS14.17,2014-03-23 18:13:51.753,screen,265.658999919891
85530,AS14.17,2014-03-23 18:19:06.088,screen,352.257999897003
85531,AS14.17,2014-03-23 18:57:34.799,screen,82.824000120163
85535,AS14.17,2014-03-23 19:43:27.469,screen,152.881999969482
85538,AS14.17,2014-03-23 20:00:58.881,screen,106.80999994278
85541,AS14.17,2014-03-23 20:15:19.936,screen,84.8849999904633
85554,AS14.17,2014-03-23 22:11:31.150,screen,83.7639999389648
85555,AS14.17,2014-03-23 22:12:57.670,screen,155.148999929428
85557,AS14.17,2014-03-23 22:53:27.733,screen,249.949000120163
85558,AS14.17,2014-03-23 22:57:39.043,screen,348.983000040054
85561,AS14.17,2014-03-24 04:10:23.677,screen,184.075999975204
85565,AS14.17,2014-03-24 08:44:13.250,screen,719.920000076294
85572,AS14.17,2014-03-24 09:21:46.365,screen,115.861000061035
85585,AS14.17,2014-03-24 10:10:56.388,screen,88.4079999923706
85587,AS14.17,2014-03-24 10:19:40.865,screen,82.9460000991821
85606,AS14.17,2014-03-24 11:11:22.289,screen,255.240000009537
85611,AS14.17,2014-03-24 11:22:30.690,screen,135.593999862671
85621,AS14.17,2014-03-24 11:32:47.575,screen,129.96799993515
85623,AS14.17,2014-03-24 11:44:18.483,screen,6768.82899999619
85631,AS14.17,2014-03-24 13:55:48.519,screen,93.3020000457764
85639,AS14.17,2014-03-24 14:05:44.341,screen,196.680999994278
85646,AS14.17,2014-03-24 14:45:48.384,screen,421.984999895096
85656,AS14.17,2014-03-24 15:54:56.161,screen,83.4290001392365
85661,AS14.17,2014-03-24 16:24:45.510,screen,132.868000030518
85665,AS14.17,2014-03-24 16:33:26.770,screen,272.655000209808
85678,AS14.17,2014-03-24 19:28:56.775,screen,133.761999845505
85693,AS14.17,2014-03-25 14:05:29.828,screen,128.137000083923
85698,AS14.17,2014-03-25 14:50:23.693,screen,114.569000005722
85699,AS14.17,2014-03-25 14:58:49.694,screen,109.259999990463
85700,AS14.17,2014-03-25 15:01:47.177,screen,336.717000007629
85701,AS14.17,2014-03-25 15:31:15.743,screen,155.594000101089
85702,AS14.17,2014-03-25 16:03:49.651,screen,145.259000062943
85704,AS14.17,2014-03-25 16:23:40.028,screen,254.605999946594
85711,AS14.17,2014-03-25 17:28:57.730,screen,127.489000082016
85713,AS14.17,2014-03-25 18:07:35.756,screen,306.846999883652
85714,AS14.17,2014-03-25 18:13:10.417,screen,176.309000015259
85715,AS14.17,2014-03-25 18:18:22.805,screen,299.761999845505
85718,AS14.17,2014-03-25 20:13:58.858,screen,82.7430000305176
85722,AS14.17,2014-03-25 21:09:56.964,screen,347.463999986649
85735,AS14.17,2014-03-25 23:24:52.921,screen,121.049000024796
85748,AS14.17,2014-03-26 09:05:51.118,screen,188.546000003815
85756,AS14.17,2014-03-26 11:23:45.835,screen,83.7929999828339
85757,AS14.17,2014-03-26 11:42:44.848,screen,378.357000112534
85763,AS14.17,2014-03-26 12:46:06.342,screen,363.980000019073
85765,AS14.17,2014-03-26 13:40:44.766,screen,212.93700003624
85769,AS14.17,2014-03-26 13:50:55.569,screen,1020.26999998093
85772,AS14.17,2014-03-26 15:05:05.780,screen,225.281000137329
85782,AS14.17,2014-03-26 16:41:08.609,screen,491.575000047684
85783,AS14.17,2014-03-26 16:50:31.325,screen,465.953000068665
85806,AS14.17,2014-03-26 19:26:55.815,screen,96.3869998455048
85808,AS14.17,2014-03-26 19:32:44.207,screen,136.897000074387
85810,AS14.17,2014-03-26 19:35:49.677,screen,315.833999872208
85814,AS14.17,2014-03-26 19:59:13.948,screen,97.3030002117157
85818,AS14.17,2014-03-26 21:05:00.842,screen,624.772000074387
85819,AS14.17,2014-03-26 21:38:46.691,screen,275.888000011444
85821,AS14.17,2014-03-26 22:43:54.078,screen,716.950000047684
85827,AS14.17,2014-03-27 08:15:01.536,screen,130.3140001297
85834,AS14.17,2014-03-27 08:48:27.733,screen,1347.63100004196
85846,AS14.17,2014-03-27 12:16:20.821,screen,512.149999856949
85853,AS14.17,2014-03-27 13:41:43.947,screen,443.242000102997
85856,AS14.17,2014-03-27 14:46:03.755,screen,163.766999959946
85857,AS14.17,2014-03-27 14:50:25.709,screen,105.15299987793
85861,AS14.17,2014-03-27 16:29:21.023,screen,113.131999969482
85868,AS14.17,2014-03-27 18:19:20.934,screen,238.884999990463
85869,AS14.17,2014-03-27 18:24:27.957,screen,491.996999979019
85870,AS14.17,2014-03-27 18:39:01.984,screen,177.405000209808
85871,AS14.17,2014-03-27 18:44:02.831,screen,149.832000017166
85875,AS14.17,2014-03-27 19:35:20.798,screen,236.184000015259
85879,AS14.17,2014-03-27 19:59:22.790,screen,115.384000062943
85883,AS14.17,2014-03-27 20:26:52.747,screen,180.483000040054
85889,AS14.17,2014-03-27 23:20:24.016,screen,262.348999977112
85892,AS14.17,2014-03-28 08:18:37.546,screen,104.171000003815
85896,AS14.17,2014-03-28 08:28:27.020,screen,1045.29500007629
85897,AS14.17,2014-03-28 08:45:54.227,screen,129.639000177383
85911,AS14.17,2014-03-28 11:50:46.427,screen,4309.82800006866
85926,AS14.17,2014-03-28 14:12:48.865,screen,156.542000055313
85929,AS14.17,2014-03-28 14:37:35.266,screen,384.157999992371
85932,AS14.17,2014-03-28 14:58:41.986,screen,254.507999897003
85935,AS14.17,2014-03-28 15:11:19.769,screen,84.7079999446869
85940,AS14.17,2014-03-28 15:25:33.612,screen,191.979000091553
85944,AS14.17,2014-03-28 15:40:59.796,screen,173.690999984741
85951,AS14.17,2014-03-28 16:07:00.802,screen,242.409999847412
85954,AS14.17,2014-03-28 17:02:55.739,screen,162.646999835968
85964,AS14.17,2014-03-28 17:53:39.046,screen,180.078000068665
85976,AS14.17,2014-03-28 21:18:26.625,screen,130.869999885559
85979,AS14.17,2014-03-28 21:28:46.319,screen,82.5230000019073
85983,AS14.17,2014-03-28 22:39:25.970,screen,83.7630000114441
85997,AS14.17,2014-03-29 00:52:53.904,screen,845.052000045776
86001,AS14.17,2014-03-29 09:29:21.834,screen,838.166999816895
86002,AS14.17,2014-03-29 09:45:35.099,screen,111.03400015831
86003,AS14.17,2014-03-29 09:47:27.588,screen,343.605999946594
86004,AS14.17,2014-03-29 09:55:47.486,screen,142.303999900818
86009,AS14.17,2014-03-29 11:02:51.871,screen,90.4319999217987
86015,AS14.17,2014-03-29 11:36:12.717,screen,108.506999969482
86016,AS14.17,2014-03-29 11:38:03.773,screen,187.979000091553
86026,AS14.17,2014-03-29 12:02:32.690,screen,151.279000043869
86028,AS14.17,2014-03-29 12:15:56.967,screen,116.78200006485
86037,AS14.17,2014-03-29 13:46:37.752,screen,82.2809998989105
86045,AS14.17,2014-03-29 14:54:27.384,screen,98.9730000495911
86055,AS14.17,2014-03-29 16:24:52.153,screen,130.102999925613
86067,AS14.17,2014-03-29 17:18:10.778,screen,140.960999965668
86083,AS14.17,2014-03-29 21:03:10.997,screen,250.865000009537
86085,AS14.17,2014-03-29 21:22:00.657,screen,174.875
86096,AS14.17,2014-03-29 21:52:24.378,screen,152.667999982834
86101,AS14.17,2014-03-29 22:20:58.773,screen,114.531000137329
86116,AS14.17,2014-03-30 14:53:57.151,screen,119.848999977112
86125,AS14.17,2014-03-30 22:20:27.301,screen,107.736999988556
86142,AS14.17,2014-03-31 09:49:31.654,screen,342.100000143051
86150,AS14.17,2014-03-31 12:24:45.352,screen,86.0160000324249
86152,AS14.17,2014-03-31 14:20:35.904,screen,177.065999984741
86159,AS14.17,2014-03-31 14:53:42.710,screen,275.8140001297
86167,AS14.17,2014-03-31 15:32:29.019,screen,118.561000108719
86168,AS14.17,2014-03-31 15:34:44.286,screen,1315.15799999237
86172,AS14.17,2014-03-31 16:21:45.690,screen,270.197000026703
86179,AS14.17,2014-03-31 17:44:56.940,screen,389.996000051498
86181,AS14.17,2014-03-31 22:57:55.578,screen,103.783999919891
86182,AS14.17,2014-03-31 23:02:50.688,screen,170.15900015831
86183,AS14.17,2014-03-31 23:05:41.382,screen,1739.1320002079
86187,AS14.17,2014-04-01 06:45:58.157,screen,335.154000043869
86192,AS14.17,2014-04-01 07:30:30.151,screen,239.679000139236
86193,AS14.17,2014-04-01 07:34:39.717,screen,772.608999967575
86219,AS14.17,2014-04-01 10:23:43.974,screen,83.154000043869
86234,AS14.17,2014-04-01 11:53:09.970,screen,84.9749999046326
86236,AS14.17,2014-04-01 12:05:28.694,screen,151.229000091553
86238,AS14.17,2014-04-01 12:13:51.000,screen,92.8959999084473
86240,AS14.17,2014-04-01 12:36:27.964,screen,273.479000091553
86241,AS14.17,2014-04-01 13:01:00.907,screen,138.18700003624
86242,AS14.17,2014-04-01 13:07:28.763,screen,136.841000080109
86245,AS14.17,2014-04-01 13:48:05.832,screen,180.040999889374
86249,AS14.17,2014-04-01 14:16:19.872,screen,155.195000171661
86250,AS14.17,2014-04-01 14:24:00.832,screen,143.906000137329
86260,AS14.17,2014-04-01 14:54:34.986,screen,374.827999830246
86262,AS14.17,2014-04-01 15:31:17.040,screen,126.700000047684
86270,AS14.17,2014-04-01 16:37:26.315,screen,145.713999986649
86271,AS14.17,2014-04-01 16:43:45.082,screen,100.059000015259
86286,AS14.17,2014-04-01 18:59:29.861,screen,265.082000017166
86292,AS14.17,2014-04-01 21:33:33.944,screen,331.782999992371
86299,AS14.17,2014-04-02 00:02:51.880,screen,452.538999795914
86313,AS14.17,2014-04-02 08:05:13.848,screen,384.84500002861
86327,AS14.17,2014-04-02 11:54:43.832,screen,82.0350000858307
86330,AS14.17,2014-04-02 11:58:02.835,screen,129.421000003815
86345,AS14.17,2014-04-02 13:46:29.209,screen,931.931999921799
86350,AS14.17,2014-04-02 14:08:26.378,screen,138.387000083923
86351,AS14.17,2014-04-02 14:10:49.358,screen,395.296999931335
86353,AS14.17,2014-04-02 14:56:38.056,screen,306.098000049591
86356,AS14.17,2014-04-02 15:04:06.959,screen,1365.78999996185
86363,AS14.17,2014-04-02 17:05:43.403,screen,142.204999923706
86364,AS14.17,2014-04-02 17:10:06.960,screen,168.605999946594
86370,AS14.17,2014-04-02 18:26:05.924,screen,86.1870000362396
86373,AS14.17,2014-04-02 18:45:47.367,screen,139.844999790192
86375,AS14.17,2014-04-02 20:22:31.779,screen,160.446000099182
86386,AS14.17,2014-04-02 23:14:03.918,screen,949.085000038147
86391,AS14.17,2014-04-03 06:23:38.982,screen,1108.16399979591
86393,AS14.17,2014-04-03 08:10:28.635,screen,90.2580001354218
86394,AS14.17,2014-04-03 08:11:59.789,screen,149.141999959946
86395,AS14.17,2014-04-03 08:14:30.190,screen,708.766000032425
86397,AS14.17,2014-04-03 08:26:52.826,screen,582.567000150681
86398,AS14.17,2014-04-03 08:38:41.996,screen,84.5499999523163
86408,AS14.17,2014-04-03 09:59:32.502,screen,201.12299990654
86411,AS14.17,2014-04-03 10:29:40.721,screen,85.2290000915527
86431,AS14.17,2014-04-03 12:41:59.792,screen,124.865000009537
86451,AS14.17,2014-04-03 16:57:34.888,screen,292.674999952316
86453,AS14.17,2014-04-03 17:17:51.947,screen,209.12299990654
86457,AS14.17,2014-04-03 18:41:39.858,screen,1324.09899997711
86460,AS14.17,2014-04-03 19:45:00.046,screen,237.046000003815
86462,AS14.17,2014-04-03 22:19:15.862,screen,167.269999980927
86469,AS14.17,2014-04-03 22:36:29.572,screen,791.870000123978
86470,AS14.17,2014-04-03 22:49:42.819,screen,130.703000068665
86474,AS14.17,2014-04-04 08:12:15.063,screen,94.4910001754761
86477,AS14.17,2014-04-04 09:01:17.716,screen,683.066999912262
86478,AS14.17,2014-04-04 09:12:43.055,screen,781.233000040054
86481,AS14.17,2014-04-04 09:28:33.744,screen,343.980000019073
86484,AS14.17,2014-04-04 10:58:08.783,screen,153.657999992371
86493,AS14.17,2014-04-04 14:05:16.811,screen,87.7419998645782
86499,AS14.17,2014-04-04 14:51:29.266,screen,384.194000005722
86500,AS14.17,2014-04-04 14:59:50.053,screen,137.070000171661
86502,AS14.17,2014-04-04 15:14:20.206,screen,201.116999864578
86511,AS14.17,2014-04-04 16:46:14.796,screen,90.5859999656677
86516,AS14.17,2014-04-04 17:41:48.941,screen,134.019000053406
86517,AS14.17,2014-04-04 17:44:37.943,screen,134.386999845505
86529,AS14.17,2014-04-04 21:21:03.023,screen,82.9219999313354
86533,AS14.17,2014-04-04 21:48:51.779,screen,191.957000017166
86537,AS14.17,2014-04-04 22:55:10.828,screen,87.6989998817444
86547,AS14.17,2014-04-05 09:54:54.913,screen,1585.83499979973
86548,AS14.17,2014-04-05 10:25:59.825,screen,468.219000101089
86550,AS14.17,2014-04-05 10:49:04.802,screen,117.588000059128
86551,AS14.17,2014-04-05 11:03:27.555,screen,1021.43899989128
86593,AS14.17,2014-04-05 21:20:50.831,screen,85.9399998188019
86595,AS14.17,2014-04-05 21:23:14.141,screen,208.079999923706
86600,AS14.17,2014-04-05 21:47:17.036,screen,84.0160000324249
86611,AS14.17,2014-04-06 00:17:39.765,screen,520.977999925613
86612,AS14.17,2014-04-06 00:26:22.415,screen,1283.21500015259
86615,AS14.17,2014-04-06 09:13:45.878,screen,121.621000051498
86617,AS14.17,2014-04-06 09:16:20.249,screen,495.569999933243
86620,AS14.17,2014-04-06 09:26:51.799,screen,705.975000143051
86630,AS14.17,2014-04-06 17:25:04.874,screen,93.8450000286102
86638,AS14.17,2014-04-07 09:19:25.841,screen,5766.40999984741
86642,AS14.17,2014-04-07 17:07:34.727,screen,116.1890001297
86644,AS14.17,2014-04-07 17:15:13.733,screen,118.016999959946
86649,AS14.17,2014-04-07 17:56:48.819,screen,155.676000118256
86658,AS14.17,2014-04-07 19:49:01.803,screen,184.692000150681
86667,AS14.17,2014-04-07 21:59:10.582,screen,186.966000080109
86669,AS14.17,2014-04-07 22:41:03.874,screen,546.557999849319
86670,AS14.17,2014-04-07 22:52:13.888,screen,1065.16100001335
86675,AS14.17,2014-04-08 08:05:34.246,screen,341.693000078201
86677,AS14.17,2014-04-08 09:38:30.282,screen,1171.59299993515
86685,AS14.17,2014-04-08 11:18:48.677,screen,81.4279999732971
86686,AS14.17,2014-04-08 11:57:01.329,screen,107.672000169754
86695,AS14.17,2014-04-08 13:57:47.983,screen,90.2630000114441
86701,AS14.17,2014-04-08 14:28:09.543,screen,220.994000196457
86707,AS14.17,2014-04-08 14:50:49.802,screen,189.751999855042
86712,AS14.17,2014-04-08 15:22:45.904,screen,1689.21700000763
86713,AS14.17,2014-04-08 15:55:31.378,screen,122.029000043869
86715,AS14.17,2014-04-08 16:44:21.170,screen,112.682999849319
86716,AS14.17,2014-04-08 16:46:18.898,screen,142.266000032425
86724,AS14.17,2014-04-08 17:08:59.970,screen,93.1489999294281
86727,AS14.17,2014-04-08 17:14:55.046,screen,193.578000068665
86729,AS14.17,2014-04-08 17:19:37.700,screen,137.671000003815
86735,AS14.17,2014-04-08 17:27:02.108,screen,113.016999959946
86736,AS14.17,2014-04-08 17:29:00.793,screen,255.226000070572
86737,AS14.17,2014-04-08 17:33:23.790,screen,107.326000213623
86738,AS14.17,2014-04-08 17:35:12.940,screen,110.516999959946
86739,AS14.17,2014-04-08 17:37:53.549,screen,164.483999967575
86759,AS14.17,2014-04-08 20:15:35.164,screen,93.9719998836517
86761,AS14.17,2014-04-08 20:49:39.132,screen,588.575000047684
86762,AS14.17,2014-04-08 20:59:39.417,screen,214.18499994278
86763,AS14.17,2014-04-08 21:03:27.753,screen,230.019000053406
86772,AS14.17,2014-04-08 21:30:06.062,screen,112.276999950409
86774,AS14.17,2014-04-08 21:33:25.934,screen,153.77999997139
86777,AS14.17,2014-04-08 21:46:07.581,screen,480.363999843597
86779,AS14.17,2014-04-08 21:59:06.536,screen,341.149000167847
86780,AS14.17,2014-04-08 22:04:48.358,screen,332.912999868393
86781,AS14.17,2014-04-08 22:10:22.701,screen,925.660000085831
86782,AS14.17,2014-04-08 22:25:51.746,screen,107.681999921799
86787,AS14.17,2014-04-09 06:30:22.782,screen,132.540999889374
86788,AS14.17,2014-04-09 06:33:49.627,screen,277.317999839783
86800,AS14.17,2014-04-09 07:48:19.094,screen,257.580999851227
86828,AS14.17,2014-04-09 10:18:41.841,screen,122.328999996185
86830,AS14.17,2014-04-09 10:23:38.937,screen,270.822000026703
86902,AS14.17,2014-04-09 14:58:30.894,screen,443.345999956131
86905,AS14.17,2014-04-09 15:08:22.111,screen,93.3129999637604
86906,AS14.17,2014-04-09 15:13:18.530,screen,105.055999994278
86911,AS14.17,2014-04-09 15:21:11.974,screen,335.074000120163
86921,AS14.17,2014-04-09 15:49:51.596,screen,342.523000001907
86922,AS14.17,2014-04-09 15:55:36.151,screen,130.858000040054
86938,AS14.17,2014-04-09 18:19:20.035,screen,1682.52799987793
86939,AS14.17,2014-04-09 18:47:25.134,screen,762.813999891281
86943,AS14.17,2014-04-09 23:42:59.552,screen,141.1890001297
86959,AS14.17,2014-04-10 12:22:52.108,screen,918.958999872208
86961,AS14.17,2014-04-10 12:48:26.334,screen,312.020999908447
86962,AS14.17,2014-04-10 12:53:45.114,screen,181.02799987793
86963,AS14.17,2014-04-10 12:56:48.375,screen,347.180999994278
86969,AS14.17,2014-04-10 14:18:58.305,screen,170.43799996376
86975,AS14.17,2014-04-10 15:14:39.904,screen,135.881000041962
86977,AS14.17,2014-04-10 15:26:41.301,screen,1517.125
86984,AS14.17,2014-04-10 15:58:32.211,screen,178.751000165939
86985,AS14.17,2014-04-10 16:01:43.858,screen,121.779000043869
86989,AS14.17,2014-04-10 16:05:47.040,screen,122.994000196457
86995,AS14.17,2014-04-10 16:30:17.301,screen,142.423999786377
86998,AS14.17,2014-04-10 17:51:07.757,screen,94.3230001926422
86999,AS14.17,2014-04-10 17:53:32.964,screen,465.273000001907
87007,AS14.17,2014-04-10 19:24:04.130,screen,1053.41999983788
87036,AS14.17,2014-04-10 22:35:13.128,screen,78.4990000724792
87038,AS14.17,2014-04-10 22:42:46.539,screen,1478.9960000515
87042,AS14.17,2014-04-11 08:51:24.657,screen,104.108999967575
87044,AS14.17,2014-04-11 09:30:01.805,screen,84.4340000152588
87050,AS14.17,2014-04-11 10:40:01.253,screen,1472.05999994278
87124,AS14.17,2014-04-11 15:36:09.125,screen,329.460999965668
87132,AS14.17,2014-04-11 17:03:00.002,screen,86.7289998531342
87249,AS14.17,2014-04-11 21:54:06.019,screen,231.391999959946
87414,AS14.17,2014-04-12 01:02:21.065,screen,937.697000026703
87429,AS14.17,2014-04-12 10:50:49.201,screen,1245.2460000515
87430,AS14.17,2014-04-12 11:12:19.586,screen,95.8670001029968
87431,AS14.17,2014-04-12 11:13:58.311,screen,159.992999792099
87432,AS14.17,2014-04-12 11:16:40.190,screen,82.4379999637604
87438,AS14.17,2014-04-12 12:19:33.877,screen,160.708999872208
87441,AS14.17,2014-04-12 12:51:15.542,screen,240.647000074387
87687,AS14.17,2014-04-13 01:27:39.417,screen,231.708999872208
87688,AS14.17,2014-04-13 01:34:08.036,screen,650.030999898911
87699,AS14.17,2014-04-13 11:06:08.161,screen,533.716000080109
87700,AS14.17,2014-04-13 11:15:02.447,screen,1487.0680000782
87703,AS14.17,2014-04-13 13:18:22.033,screen,289.718000173569
87705,AS14.17,2014-04-13 13:29:34.075,screen,322.525000095367
87707,AS14.17,2014-04-13 14:13:00.141,screen,96.914999961853
87708,AS14.17,2014-04-13 14:15:38.345,screen,151.470999956131
87709,AS14.17,2014-04-13 14:19:48.244,screen,120.136000156403
87711,AS14.17,2014-04-13 14:23:57.957,screen,258.667000055313
87713,AS14.17,2014-04-13 14:53:52.102,screen,113.657999992371
87727,AS14.17,2014-04-13 15:54:24.897,screen,364.899999856949
87730,AS14.17,2014-04-13 16:53:18.976,screen,193.326999902725
87731,AS14.17,2014-04-13 16:56:33.773,screen,413.59500002861
87747,AS14.17,2014-04-13 19:19:30.875,screen,112.855000019073
87750,AS14.17,2014-04-13 19:29:19.180,screen,130.076999902725
87751,AS14.17,2014-04-13 19:31:40.976,screen,366.579999923706
87752,AS14.17,2014-04-13 20:02:06.105,screen,98.4249999523163
87764,AS14.17,2014-04-13 22:54:44.032,screen,941.306999921799
87777,AS14.17,2014-04-14 07:34:53.309,screen,78.7509999275208
87782,AS14.17,2014-04-14 08:15:40.970,screen,179.138999938965
87824,AS14.17,2014-04-14 11:59:53.864,screen,89.9179999828339
87846,AS14.17,2014-04-14 16:54:23.601,screen,83.4670000076294
87910,AS14.17,2014-04-14 17:06:33.206,screen,94.5479998588562
87939,AS14.17,2014-04-15 10:12:46.207,screen,1804.94899988174
87943,AS14.17,2014-04-15 11:01:09.433,screen,106.761999845505
87949,AS14.17,2014-04-15 11:20:36.082,screen,90.5639998912811
87963,AS14.17,2014-04-15 12:25:31.163,screen,154.401999950409
87972,AS14.17,2014-04-15 12:51:48.905,screen,82.8410000801086
87974,AS14.17,2014-04-15 13:04:00.464,screen,83.3500001430511
87976,AS14.17,2014-04-15 13:16:01.068,screen,135.382999897003
87977,AS14.17,2014-04-15 13:18:17.519,screen,78.8650000095367
87979,AS14.17,2014-04-15 13:27:24.338,screen,148.908999919891
88000,AS14.17,2014-04-15 14:43:07.671,screen,116.618999958038
88034,AS14.17,2014-04-15 16:35:53.161,screen,120.56200003624
88046,AS14.17,2014-04-15 18:16:23.124,screen,1196.16100001335
88053,AS14.17,2014-04-15 19:44:14.313,screen,92.8590002059937
88054,AS14.17,2014-04-15 19:46:03.510,screen,178.228000164032
88059,AS14.17,2014-04-15 19:55:44.858,screen,174.286000013351
88061,AS14.17,2014-04-15 20:03:32.053,screen,190.97200012207
88069,AS14.17,2014-04-15 21:06:35.473,screen,385.650000095367
88070,AS14.17,2014-04-15 21:13:43.098,screen,157.84500002861
88076,AS14.17,2014-04-15 22:41:28.046,screen,539.819000005722
88088,AS14.17,2014-04-16 07:26:30.948,screen,157.888000011444
88097,AS14.17,2014-04-16 08:02:32.864,screen,251.036000013351
88110,AS14.17,2014-04-16 08:38:41.821,screen,381.013000011444
88112,AS14.17,2014-04-16 08:47:42.414,screen,185.289999961853
88123,AS14.17,2014-04-16 09:05:45.576,screen,177.47200012207
88131,AS14.17,2014-04-16 09:48:37.118,screen,165.474999904633
88143,AS14.17,2014-04-16 11:37:36.973,screen,441.598000049591
88146,AS14.17,2014-04-16 11:47:38.359,screen,152.998000144958
88163,AS14.17,2014-04-16 13:05:49.073,screen,134.429000139236
88175,AS14.17,2014-04-16 14:12:55.545,screen,345.5609998703
88178,AS14.17,2014-04-16 14:32:23.815,screen,233.31299996376
88179,AS14.17,2014-04-16 14:36:24.914,screen,181.697000026703
88180,AS14.17,2014-04-16 14:39:29.561,screen,110.241999864578
88181,AS14.17,2014-04-16 14:41:28.512,screen,240.203999996185
88186,AS14.17,2014-04-16 14:56:04.357,screen,114.90499997139
88187,AS14.17,2014-04-16 14:59:41.049,screen,107.129999876022
88195,AS14.17,2014-04-16 16:25:19.040,screen,156.273000001907
88204,AS14.17,2014-04-16 17:11:28.125,screen,98.5240001678467
88233,AS14.17,2014-04-16 20:17:15.961,screen,269.256000041962
88235,AS14.17,2014-04-16 20:48:13.354,screen,91.2960000038147
88245,AS14.17,2014-04-16 23:55:53.221,screen,95.7760000228882
88247,AS14.17,2014-04-17 00:04:41.019,screen,1288.97099995613
88251,AS14.17,2014-04-17 08:32:28.500,screen,166.598000049591
88253,AS14.17,2014-04-17 08:39:13.361,screen,501.911000013351
88255,AS14.17,2014-04-17 10:02:03.154,screen,109.480999946594
88256,AS14.17,2014-04-17 10:11:42.105,screen,293.743999958038
88268,AS14.17,2014-04-17 12:17:37.546,screen,108.350000143051
88271,AS14.17,2014-04-17 12:47:44.964,screen,253.648000001907
88300,AS14.17,2014-04-17 16:11:37.112,screen,154.018000125885
88303,AS14.17,2014-04-17 16:24:55.197,screen,226.911000013351
88319,AS14.17,2014-04-17 19:00:32.427,screen,108.253999948502
88320,AS14.17,2014-04-17 19:04:31.069,screen,174.516000032425
88327,AS14.17,2014-04-17 20:22:55.164,screen,111.947000026703
88353,AS14.17,2014-04-18 14:30:41.674,screen,163.820999860764
88356,AS14.17,2014-04-18 14:44:34.180,screen,212.673000097275
88358,AS14.17,2014-04-18 14:49:00.997,screen,91.2260000705719
88361,AS14.17,2014-04-18 15:04:57.355,screen,83.7260000705719
88372,AS14.17,2014-04-18 17:46:00.384,screen,182.865000009537
88374,AS14.17,2014-04-18 17:49:08.594,screen,315.768999814987
88375,AS14.17,2014-04-18 17:55:46.506,screen,1054.74099993706
88376,AS14.17,2014-04-18 18:17:09.428,screen,137.900000095367
88378,AS14.17,2014-04-18 18:20:22.849,screen,453.513000011444
88381,AS14.17,2014-04-18 19:56:42.989,screen,225.036000013351
88388,AS14.17,2014-04-18 22:36:13.901,screen,87.4830000400543
88417,AS14.17,2014-04-19 12:50:42.061,screen,106.921999931335
88426,AS14.17,2014-04-19 13:10:55.164,screen,170.393000125885
88440,AS14.17,2014-04-19 17:30:09.075,screen,81.7130000591278
88453,AS14.17,2014-04-19 21:31:23.053,screen,119.498000144958
88462,AS14.17,2014-04-20 00:10:12.316,screen,102.337000131607
88463,AS14.17,2014-04-20 00:14:14.608,screen,2416.63899993896
88467,AS14.17,2014-04-20 09:33:02.632,screen,224.205000162125
